Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish1-roi-01,0.041,3272.212,510.857,2558,2558,4294,59.799,57.147,134.486,107983
dish1-roi-01,0.352,6570.011,2736.088,3602,2867,13696,41.997,57.35,2315.663,1859313
dish1-roi-01,0.009,2374,79.463,2296,2296,2509,62.376,57.153,20.697,16618
dish1-roi-01,0.047,1205.026,110.082,1028,1005,1359,20.058,57.238,57.03,45791
dish1-roi-01,0.075,5020.433,1393.477,2931,2931,7839,41.421,57.325,375.159,301226
dish1-roi-01,0.032,4450.692,564.032,3633,3633,5427,45.907,57.251,144.12,115718
dish1-roi-01,0.007,1051,51.361,969,969,1110,13.816,57.242,7.854,6306
dish1-roi-01,0.057,1486.174,334.035,1112,1006,2146,20.613,57.358,85.143,68364
dish1-roi-01,0.139,5611.009,2251.919,3712,2618,10823,40.47,57.423,782.676,628433
dish1-roi-01,0.229,6176.826,2210.999,3121,2860,11688,45.541,57.491,1415.487,1136536
dish1-roi-01,0.234,10829.133,3080.755,6425,5788,17529,57.23,57.522,2535.563,2035877
dish1-roi-01,0.267,9708.72,5134.803,6587,2874,21308,56.309,57.6,2587.608,2077666
dish1-roi-01,0.04,6116.906,1068.419,4162,4162,7817,56.735,57.371,243.784,195741
dish1-roi-01,0.037,7612.9,1051.487,5824,5824,9398,57.776,57.378,284.442,228387
dish1-roi-01,0.115,4532.891,1405.392,2844,2794,7776,60.08,57.515,519.381,417026
dish1-roi-01,0.007,2264.333,54.939,2179,2179,2332,46.866,57.4,16.921,13586
dish1-roi-01,0.012,3626.6,42.246,3536,3536,3678,2.837,57.429,45.167,36266
dish1-roi-01,0.21,6275.538,2921.165,2457,2457,13142,39.845,57.617,1320.871,1060566
dish1-roi-01,0.088,5857.69,1528.38,3384,3384,8892,58.984,57.542,517.973,415896
dish1-roi-01,0.037,6497.233,994.927,4495,4495,8130,56.736,57.585,242.757,194917
dish1-roi-01,0.239,8164.391,4308.368,3275,2931,17952,40.768,57.872,1952.306,1567563
dish1-roi-01,0.016,3791.923,143.575,3655,3655,4056,0.533,57.634,61.394,49295
dish1-roi-01,0.137,5459.545,2175.548,3138,3138,10414,42.802,57.805,747.949,600550
dish1-roi-01,0.08,4249.953,1071.325,3230,2506,6420,44.167,57.767,338.756,271997
dish1-roi-01,0.202,3554.049,666.959,3172,2327,5255,46.019,57.811,717.07,575756
dish1-roi-01,0.031,3756.36,229.203,3403,3403,4199,2.189,57.693,116.958,93909
dish1-roi-01,0.115,6457.293,2183.742,3282,3282,10890,42.224,57.765,739.88,594071
dish1-roi-01,0.127,6842.127,2777.375,3881,3141,12959,43.316,57.803,869.189,697897
dish1-roi-01,0.068,7555.927,1753.879,4767,4767,10962,57.99,57.764,517.575,415576
dish1-roi-01,0.135,3805.028,801.493,2989,2746,6006,59.773,57.921,511.805,410943
dish1-roi-01,0.021,2484.882,101.587,2354,2354,2676,64.315,57.728,52.611,42243
dish1-roi-01,0.056,6869.444,1029.741,5188,5188,8784,58.559,57.811,384.997,309125
dish1-roi-01,0.177,8723.817,3229.612,6899,3671,15120,59.008,57.931,1542.829,1238782
dish1-roi-01,0.234,7437.899,3657.121,2848,2713,16828,55.364,58.072,1741.53,1398325
dish1-roi-01,0.056,3670.267,721.14,2951,2669,5070,60.198,57.891,205.699,165162
dish1-roi-01,0.046,2796.297,257.713,2869,2417,3306,39.377,57.908,128.857,103463
dish1-roi-01,0.098,8447.304,1786.744,4743,4743,12270,55.868,57.98,831.128,667337
dish1-roi-01,0.065,9323.115,1708.887,6009,6009,12230,57.486,57.941,603.792,484802
dish1-roi-01,0.057,4286.37,791.341,2957,2957,5709,43.705,58.002,245.567,197173
dish1-roi-01,0.137,9787.209,3687.653,4848,4848,17393,58.334,58.076,1340.832,1076593
dish1-roi-01,0.208,6758.054,3410.38,4523,2794,15808,41.572,58.184,1405.597,1128595
dish1-roi-01,0.055,3137.341,519.681,2608,2461,4231,62.406,58.021,171.924,138043
dish1-roi-01,0.021,3353.824,242.771,3570,2901,3732,39.925,58.005,71.009,57015
dish1-roi-01,0.098,5683.658,1678.783,3691,3691,9600,0.463,58.145,559.214,449009
dish1-roi-01,0.44,14641.737,4850.222,6920,6443,22871,57.225,58.413,6437.097,5168533
dish1-roi-01,0.085,4547.029,1076.786,2762,2762,6573,41.117,58.184,385.088,309198
dish1-roi-01,0.108,4051.782,1303.676,2393,2393,6973,39.612,58.241,439.024,352505
dish1-roi-01,0.044,3991.571,469.9,3215,3215,4818,43.392,58.189,173.994,139705
dish1-roi-01,0.095,3144.211,525.52,3035,2096,4256,43.983,58.282,297.61,238960
dish1-roi-01,0.22,11500.898,2860.508,6358,6358,16948,56.277,58.459,2535.291,2035659
dish1-roi-01,0.078,10986.905,2442.222,6253,6253,15457,55.721,58.39,862.062,692175
dish1-roi-01,0.116,5712.129,1570.767,4406,3248,8967,58.806,58.387,661.613,531228
dish1-roi-01,0.156,6311.424,2425.078,3016,3016,11451,42.501,58.516,982.562,788928
dish1-roi-01,0.049,1232.795,167.217,1160,981,1612,13.361,58.468,59.88,48079
dish1-roi-01,0.135,4535.259,1403.361,7268,2349,7383,40.243,58.507,610.026,489808
dish1-roi-01,0.009,2198.857,35.173,2164,2164,2253,47.388,58.404,19.17,15392
dish1-roi-01,0.136,8574.294,2142.925,4278,4278,12488,57.964,58.558,1163.986,934598
dish1-roi-01,0.082,4888.803,1317.267,2802,2802,7388,43.54,58.658,401.855,322661
dish1-roi-01,0.308,6286.15,2864.167,3674,3252,13631,59.562,58.793,1933.768,1552679
dish1-roi-01,0.128,6475.233,2164.626,3329,3329,11085,43.15,58.704,830.645,666949
dish1-roi-01,0.224,13416.439,3794.189,8431,6685,21146,56.051,58.858,3007.686,2414959
dish1-roi-01,0.076,3663.721,811.682,2352,2352,5041,40.437,58.816,278.34,223487
dish1-roi-01,0.009,3829.857,84.108,3704,3704,3944,3.088,58.767,33.389,26809
dish1-roi-01,0.153,8122.455,3094.717,3622,3622,14983,42.674,58.976,1244.272,999062
dish1-roi-01,0.281,6375.907,3538.592,2967,2511,16777,41.126,59.012,1794.623,1440955
dish1-roi-01,0.273,7975.79,2921.656,5270,3070,14960,41.819,59.171,2175.407,1746698
dish1-roi-01,0.115,10827.728,3185.637,5912,5912,16782,57.673,59.003,1240.646,996151
dish1-roi-01,0.164,11826.015,3891,5592,5592,18925,57.225,59.075,1944.174,1561034
dish1-roi-01,0.184,5367.149,2010.915,2339,2339,10581,43.205,59.109,989.3,794338
dish1-roi-01,0.173,4697.432,1357.489,4818,2700,8468,54.259,59.131,813.201,652943
dish1-roi-01,0.194,14269.968,5214.865,21681,5295,22572,55.456,59.237,2772.493,2226115
dish1-roi-01,0.26,6039.574,2908.632,3211,2872,14816,60.109,59.382,1572.083,1262271
dish1-roi-01,0.487,11195.253,5193.656,5605,3019,21623,54.705,59.502,5451.719,4377344
dish1-roi-01,0.075,4780.067,1060.846,2980,2980,6813,59.642,59.28,357.197,286804
dish1-roi-01,0.859,15033.703,7124.725,3422,2914,23903,58.572,59.67,12919.266,10373255
dish1-roi-01,0.055,3742.136,677.959,2737,2737,5033,60.675,59.283,205.067,164654
dish1-roi-01,0.09,3511.958,706.561,2502,2464,4871,61.458,59.325,314.923,252861
dish1-roi-01,0.131,12607.057,2762.949,10087,6976,17976,55.807,59.451,1648.64,1323741
dish1-roi-01,0.073,6934.322,1479.621,4481,4481,9743,57.712,59.415,509.541,409125
dish1-roi-01,0.191,7257.072,3126.896,4517,2240,13434,42.589,59.549,1382.852,1110332
dish1-roi-01,0.086,10498.174,1541.554,7665,7665,13266,56.251,59.416,902.164,724374
dish1-roi-01,0.06,4581.958,676.327,3633,3633,5929,0.868,59.472,273.915,219934
dish1-roi-01,0.017,3752.5,36.172,3706,3706,3817,3.222,59.47,65.429,52535
dish1-roi-01,0.66,10022.406,3984.065,4734,2976,20472,56.767,59.933,6615.621,5311875
dish1-roi-01,0.172,4866.775,1933.232,2877,2726,9747,60.741,59.727,836.456,671615
dish1-roi-01,0.014,3610.273,72.611,3529,3529,3754,3.839,59.585,49.46,39713
dish1-roi-01,0.009,2211.143,167.098,2002,2002,2401,4.817,59.614,19.277,15478
dish1-roi-01,0.624,15608.994,7822.134,24835,2078,25406,41.793,60.027,9739.472,7820106
dish1-roi-01,0.201,7733.28,2196.494,7791,3326,12661,55.726,59.839,1550.645,1245058
dish1-roi-01,0.009,2482.286,161.204,2227,2227,2642,4.747,59.73,21.641,17376
dish1-roi-01,0.017,4030,306.652,3435,3435,4483,57.842,59.783,70.268,56420
dish1-roi-01,0.017,3846.857,108.848,3798,3663,4013,0.413,59.901,67.074,53856
dish1-roi-01,0.024,3137.579,202.366,2773,2773,3466,54.83,60.064,74.246,59614
dish1-roi-01,0.151,5796.455,1388.3,5334,3804,8382,2.306,60.259,873.515,701371
dish1-roi-01,0.083,4903.373,1614.576,4895,2631,8260,58.854,60.556,409.159,328526
dish1-roi-01,0.092,5552.297,1374.833,4500,3719,8394,2.069,60.688,511.714,410870
dish1-roi-01,0.047,3784.132,172.59,3403,3403,4105,2.858,60.843,179.091,143797
dish1-roi-01,0.009,2680.571,49.517,2611,2611,2732,60.299,60.728,23.369,18764
dish1-roi-01,0.012,2062.2,60.382,1989,1989,2172,64.042,60.93,25.683,20622
dish1-roi-01,0.011,2689.556,87.959,2584,2584,2819,61.498,61.047,30.147,24206
dish1-roi-01,0.098,4829.911,1275.751,3650,3410,7733,1.414,61.24,475.214,381563
dish1-roi-01,0.011,2161.889,52.023,2146,2092,2252,21.816,61.533,24.233,19457
dish1-roi-01,0.031,2737.68,168.05,2512,2512,3037,55.745,61.597,85.24,68442
dish1-roi-01,0.157,5656.341,2733.699,7315,2222,11670,22.056,61.922,887.624,712699
dish1-roi-01,0.007,1031.833,38.938,986,986,1094,49.601,61.935,7.711,6191
dish1-roi-01,0.015,3579.583,117.532,3425,3425,3752,0.165,61.991,53.498,42955
dish1-roi-01,0.02,1185.438,82.254,1066,1066,1321,48.657,62.037,23.622,18967
dish1-roi-01,0.092,4184.77,1290.189,2570,2570,7103,60.663,62.13,385.679,309673
dish1-roi-01,0.007,1871.333,51.899,1802,1802,1937,17.522,62.077,13.984,11228
dish1-roi-01,0.183,4945.15,1673.059,3109,2522,9037,22.043,62.269,905.356,726937
dish1-roi-01,0.016,2982.154,134.775,2768,2768,3185,0.913,62.222,48.283,38768
dish1-roi-01,0.093,4391.76,1227.677,5782,2378,6873,22.489,62.45,410.225,329382
dish1-roi-01,0.009,2275.571,37.651,2242,2242,2329,61.872,62.503,19.839,15929
dish1-roi-01,0.09,6920.181,2341.538,9157,3575,11623,22.026,62.649,620.544,498253
dish1-roi-01,0.032,2604.538,315.874,2170,2170,3168,28.827,62.689,84.339,67718
dish1-roi-01,0.029,1311,216.382,1043,1043,1696,46.064,62.768,37.554,30153
dish1-roi-01,0.017,2580.643,88.539,2457,2457,2709,60.146,62.724,44.996,36129
dish1-roi-01,0.077,3738.29,1056.141,2985,2151,5787,29.304,62.888,288.661,231774
dish1-roi-01,0.668,6392.66,2694.589,3099,2331,13871,21.287,63.337,4267.458,3426466
dish1-roi-01,0.064,4305.529,1045.817,2358,2358,6183,23.2,62.935,273.476,219582
dish1-roi-01,0.024,2539.053,125.803,2370,2370,2765,56.392,62.891,60.083,48242
dish1-roi-01,0.223,8083.034,3382.971,4366,3850,16568,22.405,63.102,1801.981,1446863
dish1-roi-01,0.377,5292.644,2117.323,2544,2308,11261,23.603,63.355,1997.276,1603671
dish1-roi-01,0.009,2511.571,54.751,2444,2444,2615,58.565,63.012,21.896,17581
dish1-roi-01,0.213,2764.936,265.422,2683,2283,3456,18.941,63.261,588.849,472804
dish1-roi-01,0.06,3159.396,697.623,2200,2200,4476,29.291,63.181,188.872,151651
dish1-roi-01,0.073,2114.424,829.464,3490,1062,3842,50.218,63.226,155.37,124751
dish1-roi-01,0.01,1052.125,38.054,1006,1006,1110,77.229,63.157,10.483,8417
dish1-roi-01,0.202,8291.778,3635.584,4269,3735,17355,22.898,63.401,1672.96,1343268
dish1-roi-01,0.254,8652.696,3829.966,3483,3483,17966,22.186,63.952,2198.388,1765150
dish1-roi-01,0.014,1078.091,65.349,1004,1004,1182,72.094,63.75,14.77,11859
dish1-roi-01,0.082,3392.439,886.735,2518,2146,5209,26.949,63.888,278.855,223901
dish1-roi-01,0.019,2947.267,201.882,2607,2607,3271,23.815,64.026,55.06,44209
dish1-roi-01,0.07,2683.25,291.449,2265,2175,3238,24.378,64.08,187.142,150262
dish1-roi-01,0.305,10153.008,5096.161,4494,3305,21037,22.957,64.37,3098.016,2487487
dish1-roi-01,0.049,2918.513,569.479,2056,2056,4044,26.365,64.202,141.758,113822
dish1-roi-01,0.021,3863.941,228.021,3605,3605,4213,21.769,64.257,81.809,65687
dish1-roi-01,0.126,4811.248,1784.561,2638,2624,8887,23.895,64.477,605.204,485936
dish1-roi-01,0.171,8194.168,3533.963,5358,2716,15507,21.123,64.525,1398.132,1122601
dish1-roi-01,0.186,8198.141,3751.572,2482,2482,16047,20.45,64.654,1521.334,1221523
dish1-roi-01,0.012,1090.9,68.197,1172,1013,1177,77.887,64.406,13.587,10909
dish1-roi-01,0.073,1878.78,592.111,1078,1078,3106,10.25,64.585,138.055,110848
dish1-roi-01,0.242,5468.954,1927.538,2445,2445,9930,19.929,64.708,1321.383,1060977
dish1-roi-01,0.141,5325.274,2379.761,2162,2162,10586,24.235,64.709,749.451,601756
dish1-roi-01,0.199,10938.769,4085.733,6309,4666,19420,21.933,64.815,2179.773,1750203
dish1-roi-01,0.009,5086,154.272,4894,4894,5298,22.533,64.645,44.34,35602
dish1-roi-01,0.288,9207.364,4234.686,4110,3749,17876,23.137,64.963,2648.927,2126901
dish1-roi-01,0.095,1525.342,245.492,1316,1045,2004,10.934,64.807,144.379,115926
dish1-roi-01,0.214,9133.558,2017.032,9139,5218,14093,21.058,65.038,1956.551,1570972
dish1-roi-01,0.073,5104.085,1508.789,3030,3030,8178,23.721,64.931,375.053,301141
dish1-roi-01,0.143,3860.861,944.932,2252,2252,5837,19.631,65.078,552.974,443999
dish1-roi-01,0.067,6738.611,1035.743,4759,4759,8735,22.244,64.994,453.197,363885
dish1-roi-01,0.13,9985.865,2441.683,7106,6001,15677,21.592,65.108,1293.427,1038530
dish1-roi-01,0.007,1040.667,35.319,997,997,1094,11.987,64.994,7.777,6244
dish1-roi-01,0.078,3102.857,790.018,2123,2123,4816,28.062,65.098,243.459,195480
dish1-roi-01,0.022,1116.278,111.377,956,956,1318,8.205,65.106,25.025,20093
dish1-roi-01,0.1,7726.738,2013.242,4474,4474,11611,20.46,65.284,769.855,618139
dish1-roi-01,0.021,5528.882,310.986,5320,4932,6057,22.091,65.274,117.06,93991
dish1-roi-01,0.025,4867.6,283.517,4387,4387,5330,22.32,65.385,121.246,97352
dish1-roi-01,0.014,3708.273,217.557,3374,3374,4028,20.047,65.424,50.803,40791
dish1-roi-01,0.08,8506.062,2117.859,5129,5129,12547,21.428,65.525,678.003,544388
dish1-roi-01,0.135,8320.704,2638.83,4303,4303,13858,22.039,65.559,1119.197,898636
dish1-roi-01,0.328,5630.901,2066.131,3812,2662,11951,23.276,65.727,1844.406,1480927
dish1-roi-01,0.01,1949.25,90.085,1812,1812,2060,30.809,65.464,19.421,15594
dish1-roi-01,0.255,8560.693,3515.921,5083,3080,16679,20.744,65.767,2185.675,1754942
dish1-roi-01,0.075,3474.45,943.938,2172,2172,5307,29.26,65.853,259.633,208467
dish1-roi-01,0.026,1234,139.186,1046,1046,1469,11.134,65.906,32.274,25914
dish1-roi-01,0.382,11324.609,6010.772,4431,3284,23447,22.331,66.185,4329.965,3476655
dish1-roi-01,0.072,3776.155,1060.406,2291,2291,5924,20.121,66.043,272.773,219017
dish1-roi-01,0.168,7110.83,2538.784,10223,3878,12899,20.994,66.179,1195.575,959962
dish1-roi-01,0.009,1076.857,36.699,1023,1023,1141,10.887,66.153,9.388,7538
dish1-roi-01,0.051,2783.463,409.841,2160,2160,3578,25.485,66.315,142.132,114122
dish1-roi-01,0.022,1193.556,102.487,1329,1020,1360,45.804,66.274,26.757,21484
dish1-roi-01,0.113,5038.121,1303.477,4390,2983,7853,23.279,66.399,570.996,458469
dish1-roi-01,0.066,5565.208,1017.701,3915,3915,7529,22.896,66.361,367.35,294956
dish1-roi-01,0.049,4434.538,823.031,3104,3104,6017,21.807,66.504,215.395,172947
dish1-roi-01,0.156,8197.408,2677.067,4753,4215,13493,20.967,66.675,1276.172,1024676
dish1-roi-01,0.022,4328.222,412.301,3602,3602,4952,21.443,66.692,97.03,77908
dish1-roi-01,0.151,6106.843,2877.838,2415,2415,12969,23.386,66.764,920.29,738928
dish1-roi-01,0.065,4650.038,870.505,3407,3407,6280,22.269,66.813,301.15,241802
dish1-roi-01,0.062,7066.14,1501.73,5947,4556,9835,20.719,66.921,440.023,353307
dish1-roi-01,0.009,2242.286,66.045,2141,2141,2322,27.237,66.838,19.548,15696
dish1-roi-01,0.112,5586.556,1900.288,3522,2776,9481,20.351,67.132,626.195,502790
dish1-roi-01,0.161,9236.69,2854.994,6416,4651,15476,21.077,67.121,1483.983,1191533
dish1-roi-01,0.159,4621.977,1500.297,3585,2524,8539,22.857,67.191,736.818,591613
dish1-roi-01,0.255,6994.566,3261.921,4439,2905,15555,21.413,67.516,1785.819,1433886
dish1-roi-01,0.014,5339.273,312.866,4811,4811,5824,20.64,67.243,73.147,58732
dish1-roi-01,0.172,5930.493,2645.117,2999,2411,12272,22.142,67.456,1019.278,818408
dish1-roi-01,0.08,4408.141,1197.351,2770,2404,6425,22.53,67.48,351.365,282121
dish1-roi-01,0.247,8146.465,3445.448,3401,3401,14663,20.182,67.721,2008.895,1613000
dish1-roi-01,0.11,7337.932,2788.194,9031,3089,13146,20.985,67.635,804.228,645738
dish1-roi-01,0.301,6644.657,3919.346,2429,2344,16386,19.482,67.799,2002.676,1608007
dish1-roi-01,0.354,3145.609,1183.652,1395,1289,5505,77.535,68.065,1112.618,893353
dish1-roi-01,0.065,2819.442,435.866,2248,2197,3617,21.74,68.183,182.595,146611
dish1-roi-01,0.105,3665.143,1125.865,2572,2206,6192,25.04,68.196,383.436,307872
dish1-roi-01,0.204,5632.591,2342.492,3093,2358,10850,20.367,68.349,1150.469,923745
dish1-roi-01,0.219,2754.148,1009.035,1470,1338,4842,73.431,68.481,603.702,484730
dish1-roi-01,0.059,3319.298,538.036,2899,2367,4266,19.848,68.503,194.297,156007
dish1-roi-01,0.135,2525.176,837.461,1548,1189,4115,72.9,68.592,339.655,272719
dish1-roi-01,0.067,1764.741,333.82,1297,1297,2495,52.711,68.733,118.685,95296
dish1-roi-01,0.13,1934.038,435.026,1341,1260,2753,74.478,68.888,250.508,201140
dish1-roi-01,0.02,2244.188,108.809,2077,2077,2425,18.481,68.912,44.72,35907
dish1-roi-01,0.032,1730.423,152.792,1852,1506,2004,52.37,69.074,56.034,44991
dish1-roi-01,0.052,1835.381,373.12,1248,1248,2548,55.565,69.117,96.006,77086
dish1-roi-01,0.167,2625.06,661.441,2252,1593,4181,52.951,69.32,438.093,351758
dish1-roi-01,0.189,2605.191,812.228,1336,1303,4189,54.526,69.521,493.181,395989
dish1-roi-01,0.01,1084.875,45.911,1013,1013,1160,70.617,69.293,10.809,8679
dish1-roi-01,0.067,2072.315,508.488,1324,1324,3102,77.676,69.408,139.371,111905
dish1-roi-01,0.091,2224.644,662.207,2782,1281,3553,78.066,69.427,202.258,162399
dish1-roi-01,0.096,2049.974,443.925,1546,1358,2875,75.875,69.462,196.59,157848
dish1-roi-01,0.021,1727.941,168.121,1457,1457,2034,52.146,69.42,36.585,29375
dish1-roi-01,0.066,2474.66,624.684,1381,1381,3631,55.611,69.495,163.348,131157
dish1-roi-01,0.1,2830.012,601.047,2297,1734,3943,55.284,69.567,281.969,226401
dish1-roi-01,0.049,2153.949,398.499,1589,1589,2972,2.602,69.559,104.622,84004
dish1-roi-01,0.042,2113.441,178.493,1743,1743,2405,54.877,69.553,89.494,71857
dish1-roi-01,0.047,2490.947,397.843,1903,1903,3192,52.711,69.741,117.888,94656
dish1-roi-01,0.05,1688.6,230.89,1303,1303,2097,76.095,69.708,84.122,67544
dish1-roi-01,0.049,1898.59,361.809,1351,1351,2537,53.196,69.738,92.219,74045
dish1-roi-01,0.3,2794.145,803.026,1539,1413,4633,77.327,69.984,838.666,673389
dish1-roi-01,0.095,2999.289,962.19,2124,1609,4886,2.99,69.854,283.893,227946
dish1-roi-01,0.1,3930.875,1489.675,2046,2046,7158,25.265,69.903,391.653,314470
dish1-roi-01,0.039,2036.419,224.52,1606,1606,2404,53.014,69.875,78.623,63129
dish1-roi-01,0.087,2575.486,482.456,1790,1790,3459,55.573,69.924,224.533,180284
dish1-roi-01,0.076,2132.361,412.33,1418,1418,2811,52.043,69.974,161.999,130074
dish1-roi-01,0.08,2030.672,580.073,2795,1239,3161,74.395,69.957,161.861,129963
dish1-roi-01,0.027,1227.136,149.697,1042,1042,1495,69.629,69.929,33.623,26997
dish1-roi-01,0.098,3331.139,1065.74,2892,1717,5558,2.425,70.131,327.75,263160
dish1-roi-01,0.007,1370.167,57.136,1299,1299,1440,29.08,69.999,10.239,8221
dish1-roi-01,0.029,1613.609,173.257,1372,1372,1911,75.589,70.094,46.222,37113
dish1-roi-01,0.061,2043.796,226.659,1643,1643,2458,52.288,70.207,124.726,100146
dish1-roi-01,0.024,2497,246.016,2154,2154,2940,55.177,70.176,59.087,47443
dish1-roi-01,0.026,1907.857,181.39,1582,1582,2199,54.601,70.221,49.899,40065
dish1-roi-01,0.056,1459.444,130.452,1196,1196,1699,28.838,70.28,81.794,65675
dish1-roi-01,0.05,1950.825,382.896,1299,1299,2628,76.88,70.293,97.185,78033
dish1-roi-01,0.009,1398.143,39.423,1344,1344,1469,75.777,70.226,12.189,9787
dish1-roi-01,0.017,2104.786,89.406,1953,1953,2246,55.543,70.322,36.699,29467
dish1-roi-01,0.041,1659.758,154.43,1397,1397,1951,52.064,70.393,68.215,54772
dish1-roi-01,0.103,2327.566,710.707,1416,1400,3863,52.7,70.486,240.604,193188
dish1-roi-01,0.11,1989.295,421.768,1487,1311,2817,77.957,70.456,218.024,175058
dish1-roi-01,0.13,4366.442,1854.729,1628,1628,8409,3.031,70.482,565.567,454110
dish1-roi-01,0.1,2605.95,1163.279,1014,1014,5007,63.361,70.546,259.644,208476
dish1-roi-01,0.034,1989.444,117.608,1752,1752,2162,54.976,70.53,66.899,53715
dish1-roi-01,0.096,2443.805,384.427,2187,1658,3104,55.353,70.623,234.358,188173
dish1-roi-01,0.042,1606.088,244.86,1347,1253,2038,75.177,70.559,68.01,54607
dish1-roi-01,0.02,1272.312,111.189,1166,1120,1454,28.46,70.553,25.353,20357
dish1-roi-01,0.035,2099.107,251.501,1775,1775,2572,33.067,70.585,73.201,58775
dish1-roi-01,0.096,1814.675,346.882,1410,1271,2487,54.378,70.637,174.025,139730
dish1-roi-01,0.011,1384.111,63.975,1279,1279,1464,53.111,70.552,15.514,12457
dish1-roi-01,0.02,1427.938,121.231,1248,1248,1636,51.963,70.681,28.455,22847
dish1-roi-01,0.333,6723.288,3427.502,2528,1849,13454,2.698,70.971,2235.712,1795118
dish1-roi-01,0.024,1610.895,128.386,1418,1418,1819,77.624,70.809,38.119,30607
dish1-roi-01,0.095,2624.934,988.081,1571,1326,4730,5.759,70.956,248.459,199495
dish1-roi-01,0.081,2308.646,575.767,1433,1433,3375,55.633,70.947,186.893,150062
dish1-roi-01,0.121,2119.505,579.678,1710,1299,3335,76.252,71.015,256.052,205592
dish1-roi-01,0.077,1808.306,369.869,1610,1225,2563,56.186,71.01,139.632,112115
dish1-roi-01,0.016,1513.538,101.443,1351,1351,1692,55.459,71.199,24.505,19676
dish1-roi-01,0.158,3641.906,1529.661,2369,1520,7251,3.793,71.423,576.043,462522
dish1-roi-01,0.517,7479.108,4126.656,2550,1562,15412,2.297,71.788,3865.634,3103830
dish1-roi-01,0.387,2872.154,1038.66,1487,1372,5235,77.24,71.704,1112.477,893240
dish1-roi-01,0.176,3914.156,1106.572,2033,2033,6297,3.676,71.774,687.353,551896
dish1-roi-01,0.103,2586.145,724.284,1479,1479,4049,4.491,71.746,267.334,214650
dish1-roi-01,0.146,3305.325,1020.459,2172,1867,5620,35.791,72.08,481.64,386723
